row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7925913,President's Club 2019,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925914,Bluebird Leaders Retreat 2027,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925915,Global Payments 2027 Presidents Club,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925916,SompoRe,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7925917,The Type-Writer & Truly Wonderful Events,Fort Lauderdale,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925918,Bellami,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925919,SFK Tours,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925920,Vet Voyagers,,WI,info,,No automated issues flagged; still spot-check for domain edge cases.
7925922,Prestige MJM FAM 2026,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925923,The Home for Little Wanderers,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925924,Bermuda Walls,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925929,USSS RSA,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925930,"United States Artists, Chicago, June 202",,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925931,United Suicide Survivors International,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925932,National Coalition for Dialogue &,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7925933,"National Assocation, Medical",,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925934,National Affordable Housing,Alexandria,VA,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9719; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925935,COST Spring 2027 Meeting,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925936,Council of Counseling Psychology Trainin,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925937,CSC Annual Conference 2028,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7925938,CURE Epilepsy Foundation,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925939,EPRI Steam Turbine Generator User Group,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925940,IIA IGNITE 2027,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925941,American Association of Residential,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925942,HOW Design Live 2019,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925943,2025 Quest Franchise Conference,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925944,The Texas Club of Internists 2024,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925945,2027 Fall Conference,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925946,2027 HBA Conference,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925947,2029 Marketing Sales & Service Summit &,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925948,AAID Feb Meeting,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925949,Am. Chemical Society 2029 Spring Nation*,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925950,AMA 2028 Annual Conference,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925951,2026 Worldwide Sales Kick Off Meeting,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925952,AM&I Conference - September 2028,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925953,Acrisure Re,Toronto,ON,info,,No automated issues flagged; still spot-check for domain edge cases.
7925954,9 DSU,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925955,50 DSU,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925956,2026 PRO-Talk Live,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925958,BMO FINANCIAL GROUP GLOBAL MASTER,Toronto,ON,info,,No automated issues flagged; still spot-check for domain edge cases.
7925959,Chevrolet Elite Leaders 2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925960,CompRe Group,Manchester,Greater Manchester,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925961,Hotelplanner - Business Meeting,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925962,Howden Re,Stamford,CT,info,,No automated issues flagged; still spot-check for domain edge cases.
7925963,Cosmos Portugal 1N,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925964,Group Bookings,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925965,Financial Services Incentive Program,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925966,Expertise Limited,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925967,ContentCon AMER 2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925968,Mayo Clinic 2026 Genetics in Cardiology,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925969,Millman,Chicago,IL,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9648; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925970,Leyton,Boston,MA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925971,Lucas Tiberio,Santa Monica,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925972,National CineMedia - NCM,Englewood,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925976,Colleague Winter Storm,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925977,Corporate Holiday Luncheon,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926001,Events by Sorrell,Manchester,NH,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926002,EmpowHER Women’s Luncheon,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926003,Democratic Governors,Brooklyn,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926004,Cybersecurity Leadership Executive Netwo,Calabasas,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926005,Daytona Series A Party,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926006,DC United FC,Washington,DC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926007,Decagon AI Penthouse Event,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926008,Ferrari Owners Gala,,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926009,Fidelis Insurance Group,,Bermuda,info,,No automated issues flagged; still spot-check for domain edge cases.
7926010,Fidelis Insurance Group,Pembroke,Bermuda,info,,No automated issues flagged; still spot-check for domain edge cases.
7926012,Figone-Hardy Wedding Tasting,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926013,Families Out Loud,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926018,Gina Heyman Luncheon,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926019,Global Advisory Clients and Markets Boar,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926020,Global Advisory Industries,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926022,Global Office,Concord,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926023,Graham Rieser,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926024,Hawi Management Reception,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926029,Immobiliare Managemen,Menlo Park,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
